Date,AAPL,AMZN,DOW,G,INTC,INTU,NVDA,RS,SAM,SNP500
26/06/2006,8.452857,36.549999,10990.29004,18.17,18.15,28.385,13.52,37.084999,13100,1244.5
27/06/2006,8.441428,36.720001,11048.24023,18.059999,18.65,28.450001,13.493333,36.935001,13180,1250.550049
28/06/2006,8.184286,36.700001,10925.29981,16.459999,18.120001,29.004999,13.086667,36.75,13160,1238.98999
29/06/2006,8.108571,36.82,10974.36035,16.799999,18.76,29.645,13.333333,36.900002,12900,1245.939941
30/06/2006,8.227143,38.580002,11190.79981,16.76,19.280001,29.82,14.466666,40.240002,12740,1272.859985
03/07/2006,8.217143,38.52,11149.33984,16.59,19.27,30.27,14.52,40.849998,12640,1270.060059
05/07/2006,8.164286,38.279999,11225.05957,16.77,19.200001,29.945,14.173333,41.825001,12520,1280.050049
06/07/2006,8.155714,37.07,11147.12012,16.99,18.809999,30.27,13.753333,41.575001,12760,1270.579956
07/07/2006,7.925714,36.709999,11224.17969,16.92,18.709999,29.719999,13.42,40.830002,13200,1274.079956
10/07/2006,7.957143,36.299999,11091.70996,17,18.639999,29.25,12.946667,40.68,12960,1265.459961
11/07/2006,7.872857,35.740002,11102.58984,16.889999,18.059999,29.34,12.313334,40.450001,13460,1267.26001
12/07/2006,7.881429,35.599998,11133.96973,16.879999,18.57,29.74,12.72,40.509998,13300,1272.390015
13/07/2006,7.432857,34.330002,11012.62012,17.049999,17.809999,29.6,11.966666,39.474998,13400,1258.579956
14/07/2006,7.5,33.509998,10846.53027,14.1,17.719999,28.65,12.06,38.290001,13800,1242.290039
17/07/2006,7.39,32.790001,10739.34961,14.48,17.84,28.540001,11.726666,38.174999,13160,1236.199951
18/07/2006,7.594285,33.650002,10745.83984,14.51,17.950001,28.719999,12.28,38.294998,13200,1234.47998
19/07/2006,7.565714,33.5,10797.38965,14.6,18.25,28.85,12.466666,38.575001,13360,1236.73999
20/07/2006,8.708571,34.389999,11007.25977,14.56,17.969999,29.74,13.3,39.619999,13240,1259.810059
21/07/2006,8.545714,33.849998,10937.94043,14.94,17,28.879999,12.373333,37.650002,12880,1249.119995
24/07/2006,8.751429,33.349998,10868.7002,15.08,17.18,29.459999,12.286667,36.549999,12980,1240.25
25/07/2006,8.825714,34,11051.04981,15.4,17.48,30.66,13.2,37.650002,12780,1260.910034
26/07/2006,8.857142,28.76,11102.91016,15.52,17.59,31.379999,13.5,37.810001,13100,1268.869995
27/07/2006,9.214286,26.450001,11104.19043,15.45,17.74,31.129999,13.673333,37.400002,13160,1268.199951
28/07/2006,9.134286,26.799999,11102.11035,15.78,17.6,31.33,14.046667,36.560001,13220,1263.150024
31/07/2006,9.547143,27.02,11218.90039,15.98,18.08,30.16,14.953333,36.040001,13140,1278.530029
01/08/2006,9.602858,26.549999,11184.79981,16.290001,17.889999,30.690001,14.58,35,13200,1278.530029
02/08/2006,9.664286,26.15,11125.57031,16.309999,17.66,29.93,14.48,34.5,12920,1270.72998
03/08/2006,9.701428,26.09,11195.28027,16.25,17.49,30.24,15.2,33.900002,12960,1278.219971
04/08/2006,9.578571,26.940001,11244.58984,16.549999,17.610001,30.9,16.639999,35.400002,12840,1280.26001
07/08/2006,9.674286,27.190001,11239.46973,16.6,17.379999,30.200001,15.713333,33.400002,12760,1279.310059
08/08/2006,9.584286,26.799999,11218.17969,16.700001,17.450001,30.15,15.933333,33.869999,12840,1275.670044
09/08/2006,9.347143,26.540001,11168.46973,17.4,17.610001,29.709999,16.546667,34.200001,12840,1271.130005
10/08/2006,9.035714,26.200001,11073.13965,17.530001,17.370001,29.98,16.040001,32.84,12300,1265.719971
11/08/2006,9.032857,26.43,11121.16016,17.379999,17.66,30.08,14.933333,32.75,12600,1271.640015
14/08/2006,9.15,26.219999,11089.07031,17.280001,17.540001,30.5,15.793333,32.560001,12580,1266.670044
15/08/2006,9.334286,26.969999,11098.03027,17.309999,18.17,30.85,15.92,32.73,12520,1268.189941
16/08/2006,9.585714,27.969999,11224.91016,17.35,18.27,31.299999,17.106667,33.650002,12440,1285.27002
17/08/2006,9.714286,27.959999,11327.36035,16.969999,18.68,31.52,18.006666,33.75,12440,1295.369995
18/08/2006,9.672857,29.09,11333.75977,17,18.4,31.370001,17.966667,33.439999,12440,1297.47998
21/08/2006,9.614285,28.700001,11380.66992,17.17,18.299999,31.370001,17.966667,33,12140,1302.300049
22/08/2006,9.525714,28.139999,11344.41016,17.450001,18.17,31.15,17.513334,32.580002,12220,1297.52002
23/08/2006,9.714286,28.559999,11337.12012,17.42,18.48,31.58,17.673334,32.450001,12360,1298.72998
24/08/2006,9.698571,28.24,11297.82031,17.42,18.379999,30.6,17.573334,31.43,11920,1292.969971
25/08/2006,9.62,27.790001,11301.21973,17.33,18.450001,30.610001,17.573334,30.58,11980,1295.920044
28/08/2006,9.785714,28.4,11285.33008,17.299999,19.059999,30.65,17.946667,30.450001,11560,1295.089966
29/08/2006,9.57,28.969999,11352.65039,17.200001,19.459999,30.99,18.433332,32.799999,11520,1301.569946
30/08/2006,9.62,29.57,11365.98047,17.09,19.629999,30.700001,19.193333,33.59,11200,1303.699951
31/08/2006,9.611428,30.75,11383.46973,17.01,19.82,30.68,19.433332,32.900002,10880,1304.25
01/09/2006,9.782857,30.85,11382.75,17.23,19.9,30.68,19.120001,32.5,11280,1303.800049
05/09/2006,9.852858,31.610001,11461.83008,17.469999,19.950001,30.950001,18.653334,33.09,11520,1310.939941
06/09/2006,10.154285,31.76,11466.23047,17.58,19.629999,31.040001,18.666666,32.93,11420,1313.040039
07/09/2006,10.085714,30.57,11405.16016,17.59,19.23,31.6,17.753334,32.169998,11260,1300.209961
08/09/2006,10.481428,30.190001,11332.24023,17.52,19.26,30.610001,18.700001,31.91,11120,1294.02002
11/09/2006,10.347143,30.23,11389.87012,17.379999,19.25,31.110001,18.053333,31.280001,11300,1298.859985
12/09/2006,10.401428,30.870001,11396.83984,17.43,19.379999,31.08,18.666666,30.25,11300,1299.530029
13/09/2006,10.407143,31.73,11487.69043,17.32,19.780001,32,19.293333,30.98,11400,1312.73999
14/09/2006,10.531428,31.540001,11543.40039,17.51,19.75,32.029999,19.306667,31.4,11700,1318
15/09/2006,10.657143,31.9,11528.75,17.190001,19.92,32.790001,19.393333,31.040001,11500,1316.280029
18/09/2006,10.542857,32.450001,11559.96973,17.02,19.459999,33.189999,19.76,30.42,11700,1319.849976
19/09/2006,10.585714,32.240002,11554.59961,17.18,19.65,33.09,20.32,30.99,12140,1321.170044
20/09/2006,10.625714,31.809999,11542.28027,17.17,19.51,32.950001,20.18,30.700001,12140,1318.280029
21/09/2006,10.75,32.240002,11611.66992,17.049999,19.450001,33.009998,20.626667,30.309999,12220,1324.890015
22/09/2006,10.614285,30.219999,11532.91016,17.309999,19.18,32.540001,20.42,30.25,11700,1318.030029
25/09/2006,10.544286,31.049999,11509.29981,17.129999,19.17,32.639999,20.173334,28.700001,11860,1314.780029
26/09/2006,10.882857,31.889999,11575.73047,17.27,19.389999,32.720001,20.566668,31,12020,1326.349976
27/09/2006,11.024285,32.279999,11670.19043,17.219999,20.059999,32.5,20.093334,33.349998,11880,1336.119995
28/09/2006,11.002857,32.27,11689.40039,16.969999,20.459999,32.73,19.306667,32.360001,11880,1336.560059
29/09/2006,11.015715,32.009998,11718.04981,16.879999,20.9,32.900002,19.846666,32.16,12120,1339.150024
02/10/2006,10.728572,31.98,11678.99023,16.709999,20.559999,32.25,19.633333,32.389999,12000,1335.819946
03/10/2006,10.635715,30.9,11670.11035,16.91,20.4,32.18,18.866667,32,11740,1331.319946
04/10/2006,10.585714,31.75,11722.94043,16.870001,20.5,32.720001,18.893333,31.15,11520,1333.810059
05/10/2006,10.647142,32.68,11844.37988,16.940001,20.799999,34.07,20.639999,31.360001,11600,1349.839966
06/10/2006,10.631429,33.150002,11865.49023,17.110001,20.610001,34.130001,20.166666,32.799999,11880,1353.219971
09/10/2006,10.542857,32.490002,11849.55957,17,20.52,34.18,20.573334,33.029999,11820,1349.579956
10/10/2006,10.648571,33.27,11857.73047,16.1,20.530001,33.900002,21.833334,33.5,11740,1350.619995
11/10/2006,10.488571,32.610001,11865.49023,16.4,20.76,34.040001,21.333334,33,11920,1353.280029
12/10/2006,10.515715,33.099998,11854.12988,16.41,21.110001,34.5,21.686666,33.790001,11960,1349.939941
13/10/2006,10.804286,33.349998,11947.21973,16.65,21.4,34.830002,21.58,34.240002,11980,1362.819946
16/10/2006,10.741428,32.849998,11961.30957,16.98,21.93,35.349998,22.586666,35.5,12000,1365.609985
17/10/2006,10.72,32.200001,11977.40039,17.040001,21.190001,35.380001,22.106667,35.490002,12200,1369.050049
18/10/2006,10.678572,32.57,11947.62012,17.209999,21.6,35.759998,21.933332,35.599998,12180,1363.930054
19/10/2006,11.322857,32.169998,11988.91992,17.190001,21,35.400002,20.959999,33.400002,12060,1365.949951
20/10/2006,11.281428,32.689999,12013.00977,17.280001,21.18,35.740002,21.606667,35.59,12360,1366.939941
23/10/2006,11.427143,32.470001,12116.50977,17.25,21.280001,34.110001,21.146667,34.119999,12240,1368.579956
24/10/2006,11.601429,32.869999,12116.50977,17.23,21.459999,34.950001,21.093334,34.639999,12380,1377.02002
25/10/2006,11.621428,37.299999,12127.24023,17.139999,21.549999,34.48,21.873333,34.990002,12100,1377.359985
26/10/2006,11.7,37.25,12134.83984,17.129999,21.75,34.73,21.92,35.330002,12300,1382.209961
27/10/2006,11.678572,38.150002,12164.78027,17.27,21.68,34.849998,22.559999,34.91,12320,1388.890015
30/10/2006,11.427143,38.049999,12089.13965,17.09,21.02,34.540001,21.733334,34.23,12340,1377.300049
31/10/2006,11.635715,38.220001,12086.17969,16.889999,21.32,35.23,22.326666,34.18,12200,1377.930054
01/11/2006,11.585714,38.130001,12080.25,16.77,21.370001,35.41,22.940001,34.41,12360,1377.76001
02/11/2006,11.274285,37.330002,12023.98047,16.84,20.639999,34.57,21.553333,33.52,12600,1367.439941
03/11/2006,11.337143,37.610001,12018.29981,16.77,20.66,34.419998,21.546667,33.5,13000,1367.310059
06/11/2006,11.278571,37.639999,11985.16016,16.870001,20.42,34.34,21.793333,33.689999,13200,1364.27002
07/11/2006,11.492857,38.200001,12104.75,16.9,20.780001,35.130001,22.559999,34.419998,12960,1379.75
08/11/2006,11.431429,38.580002,12147.37988,17.07,20.719999,34.57,22.573334,34.02,13080,1382.5
09/11/2006,11.842857,39.5,12174.7002,16.83,20.82,34.529999,23.540001,34.220001,12780,1385.430054
10/11/2006,11.935715,38.790001,12102.74023,17.059999,20.49,34.09,23.326666,33.900002,12840,1378.329956
13/11/2006,11.888572,39.23,12097.7002,16.92,20.610001,34.360001,23.006666,33.299999,13000,1380.579956
14/11/2006,12.114285,40.110001,12132.44043,17.09,21.17,34.099998,23.913334,34.169998,13040,1384.359985
15/11/2006,12.15,41.5,12214.37012,17.1,21.93,34.580002,24.166666,34.599998,13200,1392.910034
16/11/2006,12.124286,42.450001,12250.04981,17.040001,22.33,34.689999,23.940001,34.189999,13080,1396.530029
17/11/2006,12.162857,42.549999,12304.62012,17.25,22.190001,33.73,23.98,32.810001,13040,1399.76001
20/11/2006,12.2,42.349998,12340.70996,17.17,21.870001,32.25,23.913334,34.060001,13240,1401.170044
21/11/2006,12.488571,42.549999,12312.12988,17.35,22.190001,31.9,24.513334,37.700001,13120,1400.430054
22/11/2006,12.712857,42.5,12321.91016,17.110001,21.809999,31.6,24.146667,38.650002,13160,1402.689941
24/11/2006,12.79,42.560001,12321.70996,17.34,21.459999,31.4,24.353333,38,12920,1405.939941
27/11/2006,13.215714,42.18,12279.12988,17.26,21.469999,31.629999,24.506666,37.5,12880,1400.949951
28/11/2006,12.908571,40.75,12118.94043,17.18,20.91,31.91,23.459999,36.200001,12940,1381.609985
29/11/2006,13.285714,40.48,12134.40039,17.209999,21.209999,31.889999,24.200001,36.439999,12760,1386.109985
30/11/2006,13.172857,40.419998,12226.73047,17.200001,21.24,31.27,24.333334,37.400002,12800,1399.469971
01/12/2006,13.114285,40.259998,12220.96973,17.4,21.32,31.59,24.386667,38.700001,12840,1400.630005
04/12/2006,13.125714,39.310001,12195.57031,17.610001,21.09,30.98,24,37.5,13060,1396.670044
05/12/2006,13.092857,39.130001,12283.69043,17.92,21.209999,31.299999,24.393333,39.34,13140,1409.099976
06/12/2006,12.948571,38.77,12328.71973,17.98,21.139999,31.049999,24.48,38.950001,13460,1414.400024
07/12/2006,12.861428,38.93,12310.12988,17.959999,21.01,31.309999,24.366667,39.75,13260,1412.859985
08/12/2006,12.461429,37.919998,12278.41016,17.950001,20.66,30.59,23.606667,39.709999,13480,1407.27002
11/12/2006,12.7,38.220001,12306.20996,18.07,20.620001,30.85,23.706667,40.57,13160,1409.810059
12/12/2006,12.658571,38.439999,12328.24023,17.889999,20.68,30.84,23.926666,39.310001,13000,1413
13/12/2006,12.564285,38.610001,12312.70996,18,20.879999,30.809999,24.053333,39.330002,13080,1411.319946
14/12/2006,12.721429,38.740002,12317.5,18.02,20.73,31.190001,24.333334,39.25,13100,1413.160034
15/12/2006,12.717143,39.380001,12417.95996,18.129999,20.99,31.639999,24.726667,40.16,13240,1425.47998
18/12/2006,12.518572,40.200001,12446.24023,18.110001,21.049999,31.52,25.026667,39.549999,13380,1427.079956
19/12/2006,12.104285,38.779999,12439.50977,18.08,20.65,30.629999,25.106667,38.5,13180,1422.420044
20/12/2006,12.352858,39.43,12471.32031,17.969999,20.700001,30.65,25.666666,39.080002,13180,1425.51001
21/12/2006,12.1,39.869999,12461.62012,17.98,20.6,30.530001,25.646667,38.900002,13040,1423.199951
22/12/2006,11.922857,39.98,12413.08008,18.15,20.360001,30.73,25.246666,39.02,12840,1418.099976
26/12/2006,11.735714,40.130001,12341.94043,17.93,20.030001,30.17,24.82,38.82,12700,1410.75
27/12/2006,11.164286,39.860001,12408.42969,18.25,20.26,30.73,24.786667,39.650002,12720,1416.630005
28/12/2006,11.46,40.380001,12510.57031,18.129999,20.4,30.709999,25.033333,40.099998,12900,1426.77002
29/12/2006,11.992857,40.060001,12500.48047,18,20.34,30.299999,24.826666,39.400002,13040,1424.709961
03/01/2007,12.327143,38.68,12459.54004,17.73,20.450001,30.68,24.713333,39.779999,13000,1418.030029
04/01/2007,12.007143,38.59,12473.16016,17.66,20.629999,29.6,23.966667,39.189999,12820,1416.599976
05/01/2007,12.252857,38.720001,12480.04981,17.610001,21.09,29.950001,23.373333,38.779999,12900,1418.339966
08/01/2007,12.28,38.220001,12392.00977,17.68,21.25,29.610001,22.52,38.369999,12700,1409.26001
09/01/2007,12.35,37.599998,12424.76953,17.5,21.18,28.77,22.639999,38.759998,12620,1412.839966
10/01/2007,13.535714,37.490002,12417,17.389999,21.09,28.57,21.933332,38.400002,12600,1408.699951
11/01/2007,13.705714,37.169998,12442.95996,17.049999,21.610001,29.59,23.26,39.150002,12480,1414.839966
12/01/2007,13.512857,37.360001,12514.66016,17.1,21.790001,29.91,22.826666,38.799999,12540,1423.819946
16/01/2007,13.668571,38.400002,12555.83984,16.83,22.1,30.299999,23.666666,39.150002,12580,1430.72998
17/01/2007,13.937143,38.700001,12571.45996,17.08,21.25,30.219999,23.200001,38.349998,12340,1431.77002
